MAP2K1,IL5,0.999620443
BIRC2,PLK1,0.999620494
PAK7,FGF18,0.999620681
MRAS,CAPN2,0.999621885
MAP3K5,GRK5,0.999621905
MAP2K6,PAK1,0.999622209
MAP2K6,FGF16,0.999622327
MAP2K4,CAPN11,0.9996234
PAK7,FGF14,0.999623436
MAP4K4,PLK1,0.999623467
CDK2,MAP3K9,0.99962347
AKT2,NEK2,0.999623489
MAP2K6,FGF21,0.999623583
IL13,NRAS,0.999623644
CSNK1D,MRAS,0.99962374
PRKCE,PARP1,0.999623747
MAP3K8,FGF21,0.999624007
FGF21,CAPN2,0.999624254
FGF7,PLCG2,0.999624896
PRKCD,SGK1,0.999624939
MAPK8,PRKCD,0.999625073
IL9,RRAS2,0.999625254
MAP3K8,CASP3,0.999625358
FGF3,PLCG1,0.99962594
CDC2,PRKCE,0.999626106
TP53,FGF2,0.999626243
MAPK7,IFNB1,0.999626448
DYRK1A,MAPK9,0.999626703
PDGFA,BCL2L1,0.999627224
IL2,IL12A,0.999628204
FGF18,FGF17,0.999628259
IL3,CYCS,0.999628417
CASP7,CAPN10,0.999629137
FGF12,FGF14,0.99962947
TP53,BAK1,0.999629611
NEK2,BCL2L1,0.999629723
MAP2K4,SPTAN1,0.999629955
XIAP,CDK4,0.999630104
CDC2,TGFB1,0.999630154
FGF20,FGF23,0.99963018
RELB,CSNK1D,0.999630222
MAP3K14,IL1B,0.999630277
AKT2,DFFA,0.999630946
CDK2,CDK7,0.999630992
GRK4,PRKAA2,0.999631403
MAP3K9,RPS6KA1,0.999631861
CHUK,PLK1,0.99963196
NFKB2,MAP3K9,0.9996322
MAP4K4,CAPN5,0.999632426
CDK5,LMNA,0.999632911
RPS6KA1,ENDOG,0.999632923
MAP2K2,TTK,0.999633025
PLK1,ACIN1,0.999633432
MAPK7,CAPN5,0.999633581
IL10,CAPN7,0.999633667
MAP3K5,BAK1,0.999633706
BRAF,IL12B,0.999634312
DYRK1A,FGF7,0.999634822
MAPK9,PRKCQ,0.999634878
RELB,CDC2,0.999634913
CSNK1D,IL8,0.999635031
MAPK9,CAPN6,0.999635228
DAPK1,BCL2L1,0.999635259
MAP2K2,CYCS,0.999635849
BIRC3,PIM1,0.999635849
BCL2,PRKCQ,0.999636001
CDK2,MAP3K6,0.999636458
PLCG2,CASP3,0.999636579
NFKB1,PARP1,0.99963674
IL12A,CYCS,0.999636744
IKBKE,CYCS,0.999636754
FGF12,LMNA,0.999636991
XIAP,FGF14,0.999637364
NEK2,CAPNS1,0.999637409
MAP2K6,DIABLO,0.999637556
HIPK1,FGF6,0.999638253
IKBKG,BAX,0.999639471
BCL2,PDGFB,0.999639515
XIAP,IL3,0.999640383
LIMK2,MAP2K2,0.999640929
PAK2,FGF6,0.999641298
IKBKB,TTK,0.999641845
TP53,PARP1,0.999642302
NGF,ROCK1,0.999642975
PDGFA,CASP6,0.999643103
DAPK1,CAPN2,0.999643237
IL7,SPTAN1,0.999643382
MAP3K14,IL2,0.999643392
TGFA,CAPN1,0.99964354
PRPF4B,ENDOG,0.999643561
CDK4,LMNA,0.999644147
AKT2,CAPN2,0.99964423
SGK1,FGF21,0.999644609
CDK4,PLCG2,0.999644669
BIRC2,CYCS,0.999644779
CDC2,MAP2K1,0.999644892
CDK4,IL4,0.999645592
IL7,CASP7,0.99964593
BIRC3,IL6,0.999646027
TP53,PLCG2,0.999646098
MAP2K4,BAK1,0.999646389
MAPK8,IFNA1,0.999646415
PRKCE,AIFM1,0.999646871
PRKX,CAPN5,0.999646972
MAP3K14,FGF3,0.999647597
CDK7,PLCG2,0.999647803
CSNK1A1,IRAK1,0.999648343
CSNK1D,PRKCE,0.999648712
MAPK9,CASP6,0.999648805
PRKAA1,PRKAA2,0.99964885
PLK1,IL7,0.999648911
FGF18,CAPN7,0.999649392
NGF,RRAS2,0.999649543
FGF8,CAPN11,0.999649816
BIRC2,DFFA,0.99964991
APAF1,CAPN11,0.999651203
PKN1,PDGFB,0.999651238
GRK5,RRAS2,0.999651696
MAPK8,BAK1,0.999651847
DAPK1,IL7,0.999651966
GRK5,PLCG1,0.999652085
SGK1,FGF9,0.999652521
MAP2K4,CAPN6,0.999652773
CDK7,FGF3,0.999653407
FGF23,DFFA,0.999653594
MAPK3,FGF3,0.999653655
NFKB2,IL7,0.999653938
IL12A,PARP1,0.999654609
DMPK,ACIN1,0.999654835
PKN1,CAPN1,0.999655231
RRAS,DFFB,0.999655465
IRAK1,MAPK9,0.999655565
CDK4,PRPF4B,0.999655763
MAP4K4,MAPK9,0.999655996
FGF13,IL3,0.999656091
PKN1,IL13,0.999656553
MAP2K7,GRK4,0.999656615
MAP3K6,CAPN5,0.999656624
MAPK8,CAPN2,0.999656625
PLK1,FGF14,0.999656626
TTK,DFFB,0.999656719
IRAK1,CASP7,0.999657368
BCL2,FGF18,0.999657733
PAK2,FGF17,0.999657747
AIFM1,CAPN7,0.999659346
MRAS,DIABLO,0.999659395
CSNK1D,MAP2K3,0.999659572
PRKCQ,CAPN6,0.999659623
TP53,CDK4,0.999659895
MAPK8,SGK1,0.99966003
LIMK1,PDGFA,0.999660359
FGF21,CASP3,0.999660668
FGF21,DFFB,0.999661336
CDK4,FGF9,0.999661647
CYCS,CASP9,0.999661658
CHUK,IKBKB,0.999661742
PRKX,IL10,0.99966198
CDK2,CDK5,0.99966229
MAPK9,RRAS2,0.999662299
PRKCD,IL5,0.999662805
GRK5,FGF21,0.999663789
IL5,PRKCA,0.999663887
FGF9,TGFA,0.99966424
FGF13,CAPN7,0.999664385
IKBKE,FGF23,0.999664501
MAP2K3,PAK1,0.999664669
BRAF,CDK7,0.999664944
LIMK1,FGF7,0.999665129
EIF2AK2,IL4,0.999665394
AKT2,MAP2K3,0.999665819
APAF1,CAPN6,0.999666443
BIRC2,MAPK3,0.999666515
PAK7,PRKCD,0.999666584
GRK4,MAPK7,0.999666797
FGF2,PLCG1,0.999666855
PRKCD,DIABLO,0.999666926
CSNK1D,IL7,0.999667939
MAPK7,FGF2,0.999667949
IL13,BAD,0.999668187
FGF3,LMNA,0.999669109
FGF3,IL4,0.999669116
PRKX,IL12B,0.999669239
NAIP,FGF14,0.999669887
MAPK3,AIFM1,0.999669917
MAP3K6,PRKCQ,0.999669984
CDK7,FGF8,0.999670112
FGF17,CYCS,0.999670279
CHUK,PRKX,0.999670858
BIRC2,PRKX,0.999671127
FGF14,CASP6,0.999671157
MAPK9,FGF8,0.999671852
GRK5,RAF1,0.999672096
FGF22,FGF23,0.999672285
BAX,MAP3K8,0.999672303
IRAK1,MAP2K1,0.9996725
DMPK,LMNA,0.999672693
TP53,CYCS,0.999672925
IFNB1,CASP7,0.999673074
FGF14,FGF23,0.999673179
PKN1,PARP1,0.999673323
IL9,MRAS,0.999673769
FGF22,BAK1,0.999673804
TP53,FGF18,0.999674017
EGF,ROCK1,0.999674209
FGF6,FGF18,0.999675152
IL4,CYCS,0.999675185
DMPK,CYCS,0.999675251
CDC2,CAPN7,0.999675438
NAIP,RAF1,0.999675836
BCL2L1,CYCS,0.999676413
MAP2K3,CASP3,0.999676973
PKN1,PRKX,0.999677147
RELA,LIMK1,0.999677662
CDK4,FGF16,0.999677847
MAP3K5,CASP7,0.999677898
EGF,CDK4,0.999677925
MAPK3,DIABLO,0.999677968
PDGFB,DFFA,0.999678037
IL3,AIFM1,0.999678102
IKBKG,PRKCA,0.999678812
CASP7,CAPN7,0.999678986
MAPK3,ENDOG,0.999679087
CAPN10,CAPN6,0.99968005
EGF,PAK2,0.999680307
DYRK1A,IL9,0.999681003
PAK2,TGFA,0.999681123
MAPK6,FGF7,0.999681172
CAPN11,ROCK1,0.999681222
PKN1,FGF2,0.999681367
MAP3K6,CAPN2,0.999681418
FGF2,CAPN2,0.999681465
RELB,CAPN5,0.999682143
CDK5,CSNK1A1,0.999682387
BAX,CAPN3,0.999682725
PAK2,IFNB1,0.999682803
NFKB2,IL13,0.999682937
AKT2,PRKCD,0.999683626
NEK2,CASP9,0.999683707
CHUK,PRKCH,0.999683731
MAPK1,PLK1,0.999683907
AKT2,IL10,0.999684368
MAPK9,SPTAN1,0.999684403
LIMK1,MAP3K6,0.999684637
PRKCH,CAPNS1,0.999684896
NAIP,IL4,0.999685068
NGF,IFNB1,0.999685844
CDK7,BAK1,0.999685969
MAPK6,MAPK9,0.999686078
RAF1,APAF1,0.999686679
CDK5,RRAS2,0.999686792
BRAF,PRPF4B,0.999687124
ARAF,MAPK6,0.999687362
ACVR2A,DAPK1,0.999687436
FGF14,IL9,0.999687542
MAPK7,PRKCE,0.99968762
MAP2K2,CASP7,0.999687867
DAPK1,MAPK3,0.999687876
NAIP,CDK5,0.999688072
MAPK8,CASP3,0.999688282
ACVR2A,SGK1,0.999688435
BCL2,BAK1,0.999688924
MAPK8,GRK5,0.999689028
IKBKG,BIRC3,0.999689057
IL12B,RAF1,0.999689735
MAP3K5,RAF1,0.999689954
FGF13,IL10,0.999690123
DAPK1,FGF21,0.999690207
CDK2,LMNA,0.999690273
MAP2K3,NRAS,0.999690305
MAP2K6,FGF8,0.999690336
EGF,PRKCQ,0.999690336
ACVR2A,LIMK1,0.999690878
LIMK2,IL9,0.999691309
FGF18,PLCG2,0.999691549
PRKCH,FGF16,0.999691868
CAPN6,ROCK1,0.999692161
CDK7,IL9,0.99969258
DYRK1A,IL12B,0.999693208
DYRK1A,MAP2K6,0.999693325
CSNK1A1,FGF2,0.999693467
CHUK,CASP3,0.999693972
GRK5,DFFB,0.999694254
PRKAA2,GAS2,0.999694491
MAPK8,PRKCQ,0.999694744
MAP3K8,PIM1,0.999696848
MAPK8,PAK2,0.999697457
CDK5,ACIN1,0.999697468
IL13,IFNA1,0.999697696
CDK5,CAPN5,0.999698105
AKT2,RAF1,0.999698321
BRAF,SPTAN1,0.99969843
IKBKE,MAP2K7,0.999698769
DYRK1A,FGF3,0.999699419
PAK7,DFFB,0.999699978
MAP2K1,NEK2,0.999700379
MAP2K1,IL9,0.999700413
CASP7,CAPN11,0.999700502
CDC2,MAPK7,0.999700609
FGF22,CAPN7,0.999700819
IKBKE,CDK4,0.999700826
TP53,CDK5,0.999700935
MAP3K14,IFNB1,0.999700974
FGF14,CAPN6,0.999701087
EIF2AK2,FGF17,0.999701283
FGF14,CAPN9,0.999701332
MAPK7,NEK2,0.999701365
TP53,CSNK1D,0.999701682
IL2,CYCS,0.999701725
MAPK1,CAPN2,0.999701868
PLK1,TGFA,0.999701909
MAP2K6,IL2,0.99970203
PRKX,APAF1,0.999702114
RELA,BAX,0.999702567
PRKCQ,FGF6,0.999702686
RELA,PLCG1,0.999702729
MAP2K2,PRKCE,0.999703737
MAP2K7,MAP3K9,0.999704403
FGF14,PLCG2,0.999704443
MAP3K14,MAP3K8,0.999704617
IKBKB,DFFA,0.9997048
IL13,CASP3,0.999704825
PRPF4B,FGF14,0.999704948
PRPF4B,PDGFA,0.999705033
PLK1,FGF20,0.999705158
EIF2AK2,HIPK1,0.999705516
BAX,BAK1,0.999705705
XIAP,MAP3K8,0.999706033
MAPK8,FGF12,0.999706132
FGF17,BAK1,0.999706154
NFKB2,AKT2,0.999706374
CAPN1,CAPN3,0.999706508
PLK1,FGF23,0.999706531
MRAS,CASP7,0.999706586
MAPK8,HIPK1,0.999706849
MAP2K4,ACVR2A,0.999706862
MAP3K9,PRKX,0.99970692
MAP3K6,IL6,0.999707048
BRAF,APAF1,0.999707563
GRK5,IL13,0.999707908
EIF2AK2,SGK1,0.999708087
IL4,CASP7,0.999708279
CSNK1D,GRK6,0.999708317
MAPK8,FGF18,0.999708357
PRKCE,PRKCH,0.99970836
PLK1,FGF1,0.999708655
CDK6,HIPK1,0.999708835
BAK1,LMNA,0.999709267
CAPN3,CAPNS1,0.999709367
GAS2,LMNA,0.999709531
IKBKB,IL3,0.999709981
PRKCD,IL13,0.999710245
NFKB2,MAP2K3,0.999710429
NEK2,PRKCE,0.999710867
PAK2,FGF9,0.999710869
BAX,CAPN9,0.999710901
NFKB2,PRKCE,0.999710979
NFKB2,MAPK1,0.999711207
MAP2K6,PAK2,0.99971137
MAP2K2,FGF8,0.999711455
RELB,NGF,0.99971164
NRAS,CAPN1,0.999712163
SGK1,BCL2L1,0.999712624
MAP3K14,ROCK1,0.999712753
IKBKE,PRKCA,0.999712773
PKN1,IFNB1,0.999713121
GRK4,CAPN10,0.999713215
PDGFA,IGF2,0.999713772
BAK1,CASP7,0.999713847
FGF13,RRAS2,0.999714232
PKN1,CAPN5,0.999714357
EGF,FGF7,0.999714426
CDK7,CAPN1,0.999714881
FGF21,CYCS,0.999714912
MAPK1,RPS6KA1,0.99971495
EGF,CASP6,0.999714989
MAPK6,TGFA,0.999715315
TTK,PRKCA,0.999715363
MAP2K7,IL9,0.999715366
CAPN7,PARP1,0.9997155
FGF6,FGF12,0.99971551
BCL2,PAK2,0.999715661
IKBKB,DMPK,0.999715693
BCL2L1,CASP6,0.99971582
IL8,IL11,0.999715962
FGF13,CAPN10,0.999716139
MAPK3,IL7,0.999716435
PDGFA,FGF14,0.999716756
RPS6KA1,AIFM1,0.999716767
DMPK,IL9,0.999717001
IL2,IL5,0.999717158
FGF6,FGF14,0.99971722
RRAS,ROCK1,0.99971725
MAPK8,MAPK7,0.999717637
BCL2,CASP3,0.999717794
FGF18,CAPN6,0.999718
CSNK1D,DFFA,0.999718057
NFKB1,PIM1,0.999718111
XIAP,BCL2L1,0.999718427
IL12B,RRAS2,0.999719018
DMPK,PRKCD,0.999719702
CHUK,BAK1,0.999719782
RELB,MAPK9,0.999719787
MAP3K6,MAPK7,0.9997198
PIM1,CASP3,0.999720102
NFKB2,PIM1,0.999720426
PAK7,PRKCQ,0.999720544
MAP3K14,IL6,0.99972071
IKBKB,RRAS,0.999720837
FGF23,CASP7,0.999720928
PAK7,SGK1,0.999721381
AKT2,PRKCA,0.999722308
PDGFB,RRAS2,0.999722584
APAF1,CAPN10,0.999723485
NAIP,IFNB1,0.999723634
FGF21,IL7,0.999723707
DAPK1,PRKAA2,0.999724298
IL6,CASP7,0.999724375
MAP4K4,MAP2K3,0.999724575
IL7,KRAS,0.999724584
CSNK1D,MAP2K6,0.999724623
IL4,IL12A,0.999725119
CAPN6,DFFB,0.99972518
MAPK6,FGF16,0.999725679
MAP4K4,IL9,0.99972572
FGF12,IL4,0.999725848
CDC2,IFNA1,0.999725861
MAP3K8,CAPN10,0.999726105
CAPN1,CASP6,0.999726351
CAPN7,DFFA,0.999726537
RELA,CSNK1D,0.99972671
FGF23,CASP3,0.999726784
IFNA1,RRAS,0.999726803
IFNB1,KRAS,0.999726805
MAPK1,IL9,0.999726829
TTK,CASP9,0.999726852
DAPK1,PAK7,0.999726974
MAP2K6,MAPK6,0.999727217
BCL2L1,CASP3,0.999727304
RELB,NEK2,0.999727583
CAPN2,CAPN3,0.999727627
NEK2,IFNA1,0.99972774
PRPF4B,CASP7,0.99972775
PRKAA2,FGF2,0.999728565
FGF6,CAPN3,0.999728632
MAP2K4,BRAF,0.99972871
MAPK3,FGF16,0.999728795
MAP2K6,BAK1,0.99972898
BAX,SGK1,0.999729002
CDK4,IL2,0.999729006
PRKCH,IFNB1,0.999729194
FGF14,CAPN3,0.999729948
GRK4,AIFM1,0.999730304
TP53,RAF1,0.999730393
AKT2,BAK1,0.999730527
PRKCQ,FGF21,0.999730552
MAPK7,CAPN3,0.999730918
XIAP,BAK1,0.999731618
RRAS2,RAF1,0.999732243
FGF7,IL7,0.999732253
CDK5,DFFA,0.999732508
DYRK1A,NRAS,0.999732553
NAIP,DIABLO,0.999732718
MAPK7,SGK1,0.999732802
FGF7,CASP6,0.999733515
TGFA,AIFM1,0.999733572
MAP2K2,NGF,0.999733604
BCL2,AIFM1,0.999733833
NAIP,MAP3K9,0.999733866
MAP2K2,FGF16,0.999733993
MAP3K9,PRKCE,0.999734035
CDK6,FGF3,0.999734581
FGF6,CASP3,0.999734603
PRKCQ,LMNA,0.999734828
ARAF,CASP3,0.999734878
CDK2,FGF1,0.999734988
PAK2,FGF7,0.999735084
MAP3K8,TGFA,0.999735106
CSNK1D,IL6,0.999735922
IL5,CAPN11,0.999736019
TTK,CASP7,0.999736308
DYRK1A,CAPN2,0.999736382
BIRC2,PRKAA2,0.999736474
IL10,APAF1,0.99973653
CDK7,DYRK1A,0.999736642
RELB,IL2,0.999736805
MAP2K4,CAPN1,0.999736862
CAPN5,CAPN6,0.999736891
TTK,FGF6,0.999737363
RELA,DYRK1A,0.999737521
PRKCH,FGF12,0.999737741
CDK6,FGF12,0.999737799
BAX,MAPK6,0.999737869
PRKCH,TGFB1,0.999738296
FGF21,BAD,0.999738311
DAPK1,LIMK2,0.999738351
HRAS,ACIN1,0.999738914
AKT2,PARP1,0.999738969
NFKB2,FGF17,0.999739112
MAP2K7,RAF1,0.999739384
IKBKB,BAK1,0.99974008
FGF14,FGF17,0.99974012
IL3,BAK1,0.999740263
MAP2K4,PRKCA,0.99974027
MAPK8,FGF20,0.999740316
FGF6,BAD,0.999740515
IL2,DFFA,0.999740728
IL7,CAPN11,0.999740733
BCL2,CAPN5,0.999740748
BIRC2,FGF20,0.99974081
MAP2K3,PRKX,0.99974089
CDC2,IL3,0.999740894
IRAK1,PKN1,0.9997415
MAPK1,PRKAA2,0.999741529
PRPF4B,PLCG2,0.999741593
CAPN10,DFFA,0.999741707
TP53,TTK,0.999741995
LIMK2,IL6,0.999742067
MAPK1,PLCG2,0.999742578
NFKB1,IL8,0.999742854
PRKCD,PRKCA,0.999742951
NAIP,CDK4,0.999743124
RRAS2,CAPN5,0.999743237
IKBKG,GAS2,0.999743247
MRAS,AIFM1,0.999743534
HIPK1,NRAS,0.999743649
HRAS,ENDOG,0.999743912
PKN1,TTK,0.999744034
AKT2,ROCK1,0.99974409
BIRC2,HIPK1,0.999744252
CDC2,MRAS,0.999745068
PLCG1,BAK1,0.999745334
NAIP,PRKCE,0.9997456
MAP2K6,RRAS2,0.999745726
MAPK9,CAPN11,0.999745778
MAP3K14,FGF14,0.999746196
ACVR2A,IL7,0.999746525
MAPK3,PDGFA,0.999746662
HIPK1,CASP3,0.999746915
MAPK1,CAPN5,0.999746958
LIMK2,NEK2,0.999747102
MAP3K8,MAPK6,0.999747123
PRPF4B,DFFB,0.999747506
RELA,GAS2,0.999747526
AKT2,LIMK1,0.999747871
CSNK1A1,GRK5,0.99974791
MAP2K7,BRAF,0.999747927
PLK1,TGFB1,0.999748038
MAPK1,NGF,0.999748287
EGF,PRKCA,0.999748454
NFKB2,KRAS,0.999748848
FGF3,NGF,0.999749161
SGK1,IL1A,0.99974925
MAPK8,MAP3K8,0.999749264
MAP3K14,CDK2,0.999749274
RELB,CAPN3,0.999749409
FGF14,FGF21,0.999749608
MAPK8,NRAS,0.999749688
MAPK8,DFFB,0.9997498
MAPK1,TGFA,0.999750158
NAIP,FGF7,0.999750328
PDGFB,IL12A,0.999750437
PRKCE,IFNA1,0.999750538
PLK1,MRAS,0.999750745
TTK,CAPNS1,0.999750778
CDK6,CSNK1D,0.999751022
IRAK1,IL4,0.999751127
IL13,SPTAN1,0.999751132
CHUK,PRKAA2,0.99975127
RELB,BRAF,0.999752063
FGF9,AIFM1,0.999752116
PAK2,FGF8,0.999752147
GRK4,BAD,0.999752196
CDK6,DIABLO,0.99975232
IFNA1,CAPN6,0.99975242
CAPN2,ROCK1,0.999752424
HIPK1,IFNA1,0.999752555
LIMK1,ROCK1,0.999752817
PRKX,IL2,0.999752888
PRKAA2,FGF8,0.999753112
PDGFA,DFFB,0.999753123
NFKB2,IL1B,0.999753211
SGK1,RAF1,0.999753247
NAIP,CAPN6,0.99975331
IRAK1,IL3,0.999753443
GRK5,FGF13,0.999753489
MAP4K4,CDK7,0.999753815
MAP2K4,MAPK7,0.999753832
RELB,SGK1,0.99975394
TGFA,BCL2L1,0.999754259
GRK5,FGF20,0.999755005
ACVR2A,BCL2L1,0.999755341
CHUK,MAP3K8,0.999755424
CDC2,LIMK2,0.999755508
MAPK1,PRKCH,0.99975551
IL6,ROCK1,0.999755692
CHUK,EIF2AK2,0.999756084
PRKAA2,RRAS2,0.999756093
PRKAA2,BAD,0.999756559
SGK1,FGF20,0.99975709
FGF17,CAPN2,0.99975711
CDK6,PARP1,0.99975722
MAP2K2,BAD,0.999757288
MAPK9,ROCK1,0.999757464
MAP3K6,PRKAA2,0.999757655
MAP3K6,HRAS,0.999757703
KRAS,RPS6KA1,0.999757719
TGFA,DIABLO,0.99975795
GRK5,PRKCA,0.999757986
IL5,CAPN6,0.999758118
PAK7,CASP3,0.999758444
IRAK1,MRAS,0.99975889
MAPK1,PDGFA,0.999758943
CYCS,DFFA,0.999759443
PLK1,PRPF4B,0.999759471
MAP2K6,MAP3K8,0.999759585
PRKAA2,PRKX,0.99975973
FGF16,CAPN2,0.999759733
IL12A,SPTAN1,0.999759901
SGK1,IL13,0.999760069
CSNK1A1,DAPK1,0.999760166
CHUK,DFFB,0.999760235
CHUK,FGF20,0.999760394
IL9,CASP3,0.999760558
IKBKB,IFNB1,0.999760579
CDK2,HRAS,0.999760614
NFKB2,FGF6,0.999760837
PDGFB,CASP7,0.999761122
NFKB2,CAPN10,0.999761155
IL1B,CASP7,0.999761158
NFKB2,PLCG1,0.999761166
FGF8,FGF22,0.999761415
DYRK1A,DIABLO,0.999761809
FGF13,PARP1,0.999762003
NEK2,MRAS,0.999762077
EGF,LIMK1,0.999762133
MAP2K7,PRKX,0.999762184
FGF17,DFFB,0.999762648
MAP3K5,ROCK1,0.999762901
IKBKE,IFNB1,0.999762996
FGF12,SPTAN1,0.99976319
CDK4,MAPK3,0.999763541
MAP2K7,ARAF,0.999763568
MAP2K6,MAPK1,0.999764133
IL12A,MRAS,0.999764137
MAPK1,IFNA1,0.999764172
FGF8,NRAS,0.999764221
PLK1,CAPN7,0.999764238
MAP3K5,NGF,0.999764283
MAPK3,IL13,0.999764432
MAPK1,BAD,0.999764627
PRKCH,CAPN7,0.99976463
CAPN2,PARP1,0.99976465
PLK1,IL2,0.999764808
PDGFB,ACIN1,0.999765049
PDGFA,FGF7,0.999765153
MAP2K7,IL2,0.999765383
MAP3K8,IL13,0.999765425
CSNK1D,PRKCD,0.999765664
FGF16,BAD,0.999765953
DIABLO,ACIN1,0.99976602
NAIP,GRK5,0.999766033
NAIP,IL7,0.999766247
MAPK8,SPTAN1,0.99976628
RELB,IL9,0.999766509
FGF2,IL12A,0.999766628
IL12A,CASP3,0.999766971
TP53,FGF9,0.999767331
KRAS,SPTAN1,0.999767534
CDK5,RPS6KA1,0.999767673
NRAS,PLCG1,0.999768026
MAP2K2,ENDOG,0.99976816
IFNA1,MRAS,0.999768402
MAP2K3,RPS6KA1,0.999768484
CDK2,PDGFA,0.999768679
GRK6,PKN1,0.999769144
GRK6,PCTK3,0.999769409
FGF21,PRKCA,0.999769777
CASP7,PARP1,0.999770554
PDGFB,BCL2L1,0.999770604
HIPK1,IL3,0.999770643
PRKCD,CASP3,0.999770684
FGF6,NRAS,0.999770901
ARAF,CDC2,0.999770932
PRKCE,BAK1,0.999771003
IL7,CASP9,0.999771192
BCL2L1,CAPNS1,0.999771234
IKBKB,MAK,0.999771316
MRAS,PARP1,0.999771425
PRKCH,CAPN10,0.999771733
DAPK1,MAPK7,0.99977174
RRAS,RRAS2,0.999771976
CAPN11,CAPN5,0.999772234
MAP4K4,RAF1,0.999772234
FGF8,CASP7,0.999772264
LIMK2,ROCK1,0.999772445
SGK1,CAPN2,0.999772517
IKBKG,MAPK3,0.999772554
IKBKB,PRKAA2,0.999772632
CDK7,APAF1,0.999772756
XIAP,EGF,0.999773486
AKT2,IRAK1,0.999773704
MAP2K6,PRKCE,0.999773947
EIF2AK2,PAK7,0.999774249
LIMK1,FGF14,0.999774464
MAP4K4,GRK4,0.999774803
MAPK7,IL5,0.999774831
NFKB2,RRAS2,0.999774856
MAP2K7,LMNA,0.999775014
RELA,APAF1,0.99977528
FGF21,IFNA1,0.999775304
CHUK,RPS6KA1,0.999775453
CHUK,PARP1,0.999775458
BRAF,SGK1,0.999775539
PRKAA2,PARP1,0.999775569
RRAS2,SPTAN1,0.999775699
MAP3K14,PLCG1,0.999775876
IL7,PLCG1,0.999776031
ARAF,SPTAN1,0.999776143
DMPK,MAP3K9,0.999776265
TP53,FGF13,0.999776835
NFKB2,ROCK1,0.999776877
MAP3K8,FGF9,0.999777005
CASP3,CAPN7,0.999777058
PRKAA2,BAK1,0.999777348
CSNK1A1,RRAS,0.999777504
FGF17,NRAS,0.99977817
MAP3K5,IL5,0.999778212
NGF,DFFA,0.999778226
CSNK1A1,PRPF4B,0.999778448
MAPK1,LMNA,0.999778451
DYRK1A,IL7,0.999778595
IL7,CAPN1,0.999778771
PDGFA,RPS6KA1,0.999779233
LIMK2,FGF22,0.999779553
PRKAA2,NRAS,0.9997798
AKT2,TTK,0.999779832
NEK2,CAPN9,0.999779903
IKBKB,MAP2K7,0.999779919
IL10,CYCS,0.999780128
FGF9,ACIN1,0.999780176
DAPK1,APAF1,0.999780243
CDC2,CAPN9,0.999780296
IRAK1,IL10,0.999780354
PRKCD,CAPN6,0.999780398
PRKCQ,IL6,0.999780426
FGF13,FGF17,0.999780586
CDK6,CASP7,0.99978065
BAK1,CAPN7,0.999780704
DIABLO,CAPN6,0.99978097
NEK2,IL3,0.999781312
MAPK9,IL2,0.999781806
NEK2,CAPN7,0.999782258
MAPK1,CAPN11,0.999782265
PRKCE,PDGFB,0.999782443
MAP2K1,TTK,0.999782469
MAP3K9,CAPN1,0.999782688
MAPK3,FGF6,0.999783173
IL13,CYCS,0.999783442
LIMK1,PLCG2,0.999783756
RRAS2,DIABLO,0.999784011
CHUK,GRK5,0.999784212
IL4,AIFM1,0.999784402
ARAF,TTK,0.999784623
PIM1,NRAS,0.999784632
ACVR2A,PRKCH,0.999784654
FGF6,CYCS,0.99978475
MAPK7,FGF8,0.999784854
MAPK1,DFFB,0.999784868
FGF12,CAPN5,0.999784949
CAPN1,DFFA,0.999784962
NRAS,CAPN6,0.999784984
PLK1,CAPN10,0.999785074
MAP2K2,PRKCA,0.999785083
CSNK1A1,SPTAN1,0.999785123
NGF,PRKCA,0.999785138
IL5,NRAS,0.999785159
MAPK6,CAPN1,0.999785177
PRKCE,CAPN2,0.999785307
PKN1,CYCS,0.999785333
MAP2K2,PAK7,0.99978534
MAP3K14,APAF1,0.999785438
EGF,LMNA,0.999785526
CDK5,GRK6,0.999785645
RELB,PARP1,0.999785676
PRKCH,PRPF4B,0.999785797
DYRK1A,IFNA1,0.999785964
MAPK8,MAP2K3,0.999786343
MAPK3,TGFB1,0.999786805
MAP2K1,IFNA1,0.99978698
TGFB1,PARP1,0.999787014
BRAF,GRK5,0.999787198
IKBKB,PRKCD,0.999787345
CDC2,CASP9,0.999787462
DIABLO,DFFB,0.999787517
MAP2K4,CASP7,0.999787845
MAP3K8,PAK7,0.999788244
PIM1,FGF14,0.999788273
EIF2AK2,MAP2K6,0.999788583
BCL2,MAP3K8,0.99978863
CDK5,MAP2K3,0.999788742
MAP2K6,FGF23,0.999788794
MAPK3,SGK1,0.999788819
DYRK1A,EIF2AK2,0.999788884
IKBKB,MRAS,0.999788929
EGF,PRKAA2,0.999788985
PRPF4B,FGF2,0.999789094
MAP2K1,CAPN11,0.999789149
GRK5,PRKCE,0.999789235
IKBKB,FGF8,0.999789391
NRAS,CAPN5,0.999789466
CDK2,CDK4,0.999789486
PRKAA2,IL9,0.999789682
FGF18,APAF1,0.999789799
MAP3K6,FGF12,0.999790178
MAPK3,TGFA,0.999790597
ACVR2A,GRK5,0.999790685
IKBKE,ROCK1,0.999790999
DAPK1,PKN1,0.999791072
IKBKB,IL4,0.999791313
PRKAA2,IL10,0.99979141
IL7,HRAS,0.999791708
